outcome_name,model_name,target_fraction,selected_population_fraction,selected_rows,treatment_rows,control_rows,treatment_rate,control_rate,cumulative_uplift,cumulative_gain,uplift_ci_lower,uplift_ci_upper,random_gain,gain_above_random,endpoint_gain
conversion,x_learner,0.2,0.2000000715371802,559150.0,479326.0,79824.0,0.014159465582922687,0.009420725596311887,0.0047387399866108005,2649.666463513429,0.003989764478350142,0.005487715494871459,659.2887751045845,1990.3776884088443,3296.443875522922
conversion,x_learner,0.25,0.25000026826442573,698938.0,597793.0,101145.0,0.011522383166079227,0.007563399080527955,0.003958984085551272,2767.0844187870352,0.0033604244662752587,0.004557543704827286,824.1109688807305,1942.9734499063047,3296.443875522922
conversion,x_learner,0.3,0.3000001073057703,838725.0,716436.0,122289.0,0.00971056730817547,0.006304737139072198,0.0034058301691032716,2856.5549085811417,0.0029074695919977063,0.003904190746208837,988.9331626568766,1867.6217459242653,3296.443875522922
conversion,x_learner,0.35,0.35000030403301585,978513.0,834939.0,143574.0,0.008406602158960115,0.005425773468733893,0.002980828690226222,2916.7796241593314,0.0025533515298539144,0.00340830585059853,1153.7553564330226,1763.0242677263088,3296.443875522922
conversion,x_learner,0.4,0.4000001430743604,1118300.0,953223.0,165077.0,0.007408549730755553,0.004719009916584382,0.002689539814171171,3007.7123741876203,0.0023168046245964228,0.003062275003745919,1318.577550209169,1689.1348239784513,3296.443875522922
conversion,x_learner,0.45,0.4500003398016059,1258088.0,1071698.0,186390.0,0.006621268305063553,0.004195504050646494,0.002425764254417059,3051.8248993110487,0.0020945812148083468,0.0027569472940257712,1483.399743985315,1568.4251553257338,3296.443875522922
conversion,x_learner,0.5,0.5000001788429504,1397875.0,1190303.0,207572.0,0.005982510335603624,0.003772185073131251,0.002210325262472373,3089.758426278568,0.0019124344675835367,0.002508216057361209,1648.221937761461,1441.536488517107,3296.443875522922
conversion,x_learner,0.55,0.5500000178842951,1537662.0,1308390.0,229272.0,0.005452502694150827,0.00341951917373251,0.002032983520418317,3126.04150597347,0.0017627621485490706,0.002303204892287563,1813.0441315376072,1312.9973744358629,3296.443875522922
conversion,x_learner,0.6,0.6000002146115406,1677450.0,1426686.0,250764.0,0.005014418028914561,0.00313043339554322,0.0018839846333713415,3160.290023248757,0.001636519393215879,0.002131449873526804,1977.8663253137531,1182.4236979350037,3296.443875522922
conversion,x_learner,0.65,0.6500000536528852,1817237.0,1545377.0,271860.0,0.004633820744064394,0.002898550724637681,0.0017352700194267125,3153.3968842929407,0.0015065695944274124,0.0019639704444260127,2142.6885190898993,1010.7083652030415,3296.443875522922
conversion,x_learner,0.7,0.7000002503801307,1957025.0,1664297.0,292728.0,0.004306322729657026,0.0026919187778415457,0.0016144039518154805,3159.4288938016907,0.0014019710857670921,0.001826836817863869,2307.510712866045,851.9181809356455,3296.443875522922
